pais,codigo,indicador,codigo_indicador,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Perú,PER,"Industria, valor agregado (% de crecimiento anual)",NV.IND.TOTL.KD.ZG,7.766661275,4.619749716,4.136352768,5.891498294,-0.396478773,1.704181464,4.275291859,2.061438491,2.883460612,
Perú,PER,"Industria, valor agregado (US$ a precios constantes de 2010)",NV.IND.TOTL.KD,52774061095,55212090633,57495857472,60883224934,60641835871,61675282798,64312081142,65637835137,67530476260,
Perú,PER,"Industria, valor agregado (UMN a precios actuales)",NV.IND.TOTL.CN,1.49E+11,1.76E+11,1.81E+11,1.84E+11,1.81E+11,1.83E+11,1.98E+11,2.15E+11,2.30E+11,
Perú,PER,"Industria, valor agregado (US$ a precios actuales)",NV.IND.TOTL.CD,52774061095,63957372644,68455034880,68116880714,63653046847,57582904158,58636781132,66040791290,69888334449,
Perú,PER,"Industrialización, valor agregado (% del PIB)",NV.IND.MANF.ZS,15.55649929,15.09145987,15.16439658,14.83140652,13.95969764,13.78802017,13.34402811,12.97084692,12.94018825,
Perú,PER,"Industrialización, valor agregado (UMN a precios constantes)",NV.IND.MANF.KN,59024000000,63943000000,64758000000,68155000000,67405000000,66824000000,66783000000,67154000000,70979000000,
Perú,PER,"Industrialización, valor agregado (% del crecimiento anual)",NV.IND.MANF.KD.ZG,10.11940299,8.333898075,1.274572666,5.245683931,-1.100432837,-0.861953861,-0.061355202,0.555530599,5.69586324,
Perú,PER,"Industrialización, valor agregado (US$ a precios constantes de 2010)",NV.IND.MANF.KD,22950338041,24862995821,25179892770,26500750359,26209127400,25983216815,25967274759,26111530916,27598808007,
Perú,PER,"Industrialización, valor agregado (UMN a precios actuales)",NV.IND.MANF.CN,64837000000,71390000000,77055000000,80617000000,79576000000,83337000000,86425000000,89238000000,94434000000,
Perú,PER,"Industrialización, valor agregado (US$ a precios actuales)",NV.IND.MANF.CD,22950338041,25921353618,29214058235,29837151634,28029587883,26170393167,25606648692,27369421868,28733037181,
Perú,PER,"Industry (including construction), value added per worker (constant 2010 US$)",NV.IND.EMPL.KD,20263.19324,21512.47431,21327.86044,22450.87648,23060.51014,23138.79256,24227.09902,24385.90372,24631.19709,
Perú,PER,"Agricultura, valor agregado (% del PIB)",NV.AGR.TOTL.ZS,6.827997236,7.100110137,6.725234241,6.668310165,6.804247414,7.04564406,6.935034617,6.77975956,6.891732087,
Perú,PER,"Agricultura, valor agregado (UMN: Unidades de moneda nacional, a precios constantes)",NV.AGR.TOTL.KN,23331000000,25226000000,25673000000,26342000000,26055000000,27085000000,27556000000,28374000000,31091000000,
Perú,PER,"Agricultura, valor agregado (% del crecimiento anual)",NV.AGR.TOTL.KD.ZG,0.978143259,8.122240796,1.771981289,2.605850504,-1.089514843,3.953175974,1.73896991,2.968500508,9.575667865,
Perú,PER,"Agricultura, valor agregado (US$ a precios constantes de 2010)",NV.AGR.TOTL.KD,10073271743,10891447130,11084441535,11373285510,11249371877,11694079343,11897435864,12250611308,13423689158,
Perú,PER,"Agricultura, valor agregado (UMN a precios actuales)",NV.AGR.TOTL.CN,28458000000,33587000000,34173000000,36246000000,38787000000,42585000000,44916000000,46644000000,50294000000,
Perú,PER,"Agricultura, valor agregado (US$ a precios actuales)",NV.AGR.TOTL.CD,10073271743,12195272503,12956096451,13415004256,13662205002,13373005904,13308050132,14305781322,15302744478,
Perú,PER,"Agriculture, forestry, and fishing, value added per worker (constant 2010 US$)",NV.AGR.EMPL.KD,2350.914329,2473.536599,2552.428366,2604.112618,2497.455611,2572.261995,2561.988549,2572.750586,2760.896539,
Perú,PER,Comercio (% del PIB),NE.TRD.GNFS.ZS,51.67280894,55.98828028,52.61989526,49.78714245,46.85312109,45.16276869,45.3888412,47.51355036,48.9137033,
Perú,PER,Balanza comercial de bienes y servicios (% del PIB),NE.RSB.GNFS.ZS,3.979519367,5.017239229,2.279333479,-0.170543605,-1.63918034,-2.588118117,-0.188213714,1.926193587,1.83961314,
Perú,PER,Balanza comercial de bienes y servicios (UMN a precios constantes),NE.RSB.GNFS.KN,5696000000,-2320000000,-10435000000,-14781000000,-17933000000,-14396000000,-2646000000,-589000000,318000000,
Perú,PER,Balanza comercial de bienes y servicios (UMN a precios actuales),NE.RSB.GNFS.CN,16586000000,23734000000,11582000000,-927000000,-9344000000,-15643000000,-1219000000,13252000000,13425000000,
Perú,PER,Balanza comercial de bienes y servicios (US$ a precios actuales),NE.RSB.GNFS.CD,5870942622,8617697251,4391113133,-343091898.3,-3291299753,-4912385379,-361174483.7,4064407299,4084768454,
Perú,PER,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,23.84664478,25.48552053,25.17028089,24.97884303,24.24615072,23.8754434,22.78852746,22.79367839,23.53704508,
Perú,PER,Importaciones de bienes y servicios (UMN a precios constantes),NE.IMP.GNFS.KN,1.03E+11,1.17E+11,1.28E+11,1.32E+11,1.31E+11,1.32E+11,1.34E+11,1.44E+11,1.48E+11,
Perú,PER,Importaciones de bienes y servicios (% del crecimiento anual),NE.IMP.GNFS.KD.ZG,26.5804226,13.59561608,9.997686514,2.866601753,-0.990496384,0.972106435,1.568725477,7.099016325,3.265138432,
Perú,PER,Importaciones de bienes y servicios (US$ a precios constantes de 2010),NE.IMP.GNFS.KD,35180701568,39963734686,43959183599,45219318327,44771422614,45206648494,45915816706,49175388030,50781032524,
Perú,PER,Importaciones de bienes y servicios (UMN a precios actuales),NE.IMP.GNFS.CN,99389000000,1.21E+11,1.28E+11,1.36E+11,1.38E+11,1.44E+11,1.48E+11,1.57E+11,1.72E+11,
Perú,PER,Importaciones de bienes y servicios (US$ a precios actuales),NE.IMP.GNFS.CD,35180701568,43774372753,48490294207,50251304637,48683691441,45316857179,43730259844,48096304248,52262824804,
Perú,PER,Formación bruta de capital (% del PIB),NE.GDI.TOTL.ZS,23.76050904,24.2008756,24.60605631,25.57418187,24.66612051,24.30511436,22.02131339,20.71181371,21.30182947,
Perú,PER,Formación bruta de capital (UMN a precios constantes),NE.GDI.TOTL.KN,1.00E+11,1.12E+11,1.23E+11,1.33E+11,1.32E+11,1.27E+11,1.20E+11,1.20E+11,1.26E+11,
Perú,PER,Formación bruta de capital (% del crecimiento anual),NE.GDI.TOTL.KD.ZG,35.8155884,12.20908737,9.49408234,8.504131694,-1.056908131,-3.575811755,-5.773975078,0.031685414,4.655446915,
Perú,PER,Formación bruta de capital (US$ a precios constantes de 2010),NE.GDI.TOTL.KD,35053626420,39333354295,43067695339,46730228868,46236333279,44583009039,42008797208,42022107869,43978424793,
Perú,PER,Formación bruta de capital (UMN a precios actuales),NE.GDI.TOTL.CN,99030000000,1.14E+11,1.25E+11,1.39E+11,1.41E+11,1.47E+11,1.43E+11,1.42E+11,1.55E+11,
Perú,PER,Formación bruta de capital (US$ a precios actuales),NE.GDI.TOTL.CD,35053626420,41567844305,47403321201,51448980347,49526946108,46132395428,42258007170,43703419721,47299640966,
Perú,PER,Cambios en inventarios (UMN a precios constantes),NE.GDI.STKB.KN,3932000000,6604000000,1529000000,5454000000,6618000000,10874000000,8722000000,7328000000,7592000000,
Perú,PER,Cambios en inventarios (UMN a precios actuales),NE.GDI.STKB.CN,1030000000,4032000000,-2228000000,1486000000,716000000,7353000000,3720000000,717000000,2177000000,
Perú,PER,Cambios en inventarios (US$ a precios actuales),NE.GDI.STKB.CD,364588864.1,1463999129,-844707309.7,549983345.1,252201479.4,2309069212,1102189565,219904922.6,662386661,
Perú,PER,Formación bruta de capital fijo (% del PIB),NE.GDI.FTOT.ZS,23.51337863,23.3485326,25.04452592,25.30079697,24.54051551,23.08856814,21.44694504,20.60759692,21.00351753,
Perú,PER,Formación bruta de capital fijo (UMN a precios constantes),NE.GDI.FTOT.KN,96141000000,1.06E+11,1.21E+11,1.28E+11,1.25E+11,1.16E+11,1.11E+11,1.13E+11,1.18E+11,
Perú,PER,Formación bruta de capital fijo (% del crecimiento anual),NE.GDI.FTOT.KD.ZG,21.87333621,9.929166537,14.88924844,5.378717376,-2.01166044,-7.159036529,-4.464623209,1.287688725,4.723941086,
Perú,PER,Formación bruta de capital fijo (US$ a precios constantes de 2010),NE.GDI.FTOT.KD,34689037556,38133369865,43811142043,46167619553,45238883814,42000215597,40125064224,40641750151,42561642485,
Perú,PER,Formación bruta de capital fijo (UMN a precios actuales),NE.GDI.FTOT.CN,98000000000,1.10E+11,1.27E+11,1.38E+11,1.40E+11,1.40E+11,1.39E+11,1.42E+11,1.53E+11,
Perú,PER,Formación bruta de capital fijo (US$ a precios actuales),NE.GDI.FTOT.CD,34689037556,40103845176,48248028511,50898997002,49274744628,43823326215,41155817605,43483514798,46637254305,
Perú,PER,"Formación bruta de capital fijo, sector privado (% del PIB)",NE.GDI.FPRV.ZS,17.67558256,18.62957114,19.7468763,19.61748192,18.86109946,17.66167673,16.18915864,15.80839229,16.02950507,
Perú,PER,"Formación bruta de capital fijo, sector privado (UMN actuales)",NE.GDI.FPRV.CN,73669000000,88127000000,1.00E+11,1.07E+11,1.08E+11,1.07E+11,1.05E+11,1.09E+11,1.17E+11,
Perú,PER,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,27.82616415,30.50275976,27.44961437,24.80829942,22.60697038,21.28732529,22.60031374,24.71987197,25.37665822,
Perú,PER,Exportaciones de bienes y servicios (UMN a precios constantes),NE.EXP.GNFS.KN,1.08E+11,1.14E+11,1.18E+11,1.17E+11,1.13E+11,1.18E+11,1.31E+11,1.43E+11,1.49E+11,
Perú,PER,Exportaciones de bienes y servicios (% del crecimiento anual),NE.EXP.GNFS.KD.ZG,3.232102056,5.489002628,3.106122199,-0.564693912,-3.803059502,4.26188239,11.75035283,8.806859247,3.912766835,
Perú,PER,Exportaciones de bienes y servicios (US$ a precios constantes de 2010),NE.EXP.GNFS.KD,41051644190,43304970018,44650075305,44397939048,42709459009,44529685921,49762081129,54144557572,56263107864,
Perú,PER,Exportaciones de bienes y servicios (UMN a precios actuales),NE.EXP.GNFS.CN,1.16E+11,1.44E+11,1.39E+11,1.35E+11,1.29E+11,1.29E+11,1.46E+11,1.70E+11,1.85E+11,
Perú,PER,Exportaciones de bienes y servicios (US$ a precios actuales),NE.EXP.GNFS.CD,41051644190,52392070005,52881407340,49908212739,45392391687,40404471800,43369085360,52160711547,56347593257,
Perú,PER,Gasto nacional bruto (% del PIB),NE.DAB.TOTL.ZS,96.02048063,94.98276077,97.72066652,100.1705436,101.6391803,102.5881181,100.1882137,98.07380641,98.16038686,
Perú,PER,Gasto nacional bruto (UMN a precios constantes),NE.DAB.TOTL.KN,3.76E+11,4.09E+11,4.42E+11,4.71E+11,4.85E+11,4.97E+11,5.04E+11,5.15E+11,5.34E+11,
Perú,PER,Gasto nacional bruto (US$ a precios constantes de 2010),NE.DAB.TOTL.KD,1.42E+11,1.54E+11,1.66E+11,1.77E+11,1.83E+11,1.87E+11,1.90E+11,1.94E+11,2.02E+11,
Perú,PER,Gasto nacional bruto (UMN a precios actuales),NE.DAB.TOTL.CN,4.00E+11,4.49E+11,4.97E+11,5.44E+11,5.79E+11,6.20E+11,6.49E+11,6.75E+11,7.16E+11,
Perú,PER,Gasto nacional bruto (US$ a precios actuales),NE.DAB.TOTL.CD,1.42E+11,1.63E+11,1.88E+11,2.02E+11,2.04E+11,1.95E+11,1.92E+11,2.07E+11,2.18E+11,
Perú,PER,Deflactor del gasto nacional bruto (año base varía según el país),NE.DAB.DEFL.ZS,106.3267665,109.9709724,112.4345046,115.5484958,119.4014933,124.7849677,128.6894593,131.0667749,134.0604514,
Perú,PER,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,72.25997159,70.78188517,73.11461021,74.59636174,76.97305983,78.28300376,78.16690033,77.36199271,76.85855739,
Perú,PER,Gasto de consumo final (UMN a precios constantes),NE.CON.TOTL.KN,2.76E+11,2.96E+11,3.19E+11,3.38E+11,3.53E+11,3.70E+11,3.84E+11,3.95E+11,4.09E+11,
Perú,PER,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,8.3003116,7.228422942,7.559275697,6.001594066,4.569163549,4.637317654,3.969980304,2.742403031,3.535129686,
Perú,PER,Gasto de consumo final (US$ a precios constantes de 2010),NE.CON.TOTL.KD,1.07E+11,1.14E+11,1.23E+11,1.30E+11,1.36E+11,1.43E+11,1.48E+11,1.52E+11,1.58E+11,
Perú,PER,Gasto de consumo final (UMN a precios actuales),NE.CON.TOTL.CN,3.01E+11,3.35E+11,3.72E+11,4.05E+11,4.39E+11,4.73E+11,5.06E+11,5.32E+11,5.61E+11,
Perú,PER,Gasto de consumo final (US$ a precios actuales),NE.CON.TOTL.CD,1.07E+11,1.22E+11,1.41E+11,1.50E+11,1.55E+11,1.49E+11,1.50E+11,1.63E+11,1.71E+11,
Perú,PER,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,61.73413567,60.41953371,62.24339786,63.09543083,64.57096946,65.31743038,65.00321152,64.14971751,63.74859032,
Perú,PER,"Gasto de consumo final de los hogares, PPA ( $ a precios internacionales constantes de 2011)",NE.CON.PRVT.PP.KD,1.66E+11,1.78E+11,1.91E+11,2.02E+11,2.10E+11,2.19E+11,2.27E+11,2.33E+11,2.42E+11,
Perú,PER,"Gasto de consumo final de los hogares, PPA ($ a precios internacionales actuales)",NE.CON.PRVT.PP.CD,1.63E+11,1.81E+11,2.01E+11,2.09E+11,2.17E+11,2.23E+11,2.30E+11,2.33E+11,2.48E+11,
Perú,PER,Gasto de consumo final de los hogares por crecimiento per cápita (% anual),NE.CON.PRVT.PC.KD.ZG,8.217359335,6.334576309,6.552554765,4.783691849,3.127503273,2.719895695,2.215540707,0.952466566,1.926010498,
Perú,PER,Gasto de consumo final de los hogares per cápita (US$ a precios constantes de 2010),NE.CON.PRVT.PC.KD,3137.547781,3336.298139,3554.910902,3724.966885,3841.465346,3945.949197,4033.373307,4071.789839,4150.212939,
Perú,PER,Gasto de consumo final de los hogares (UMN a precios constantes),NE.CON.PRVT.KN,2.36E+11,2.52E+11,2.71E+11,2.87E+11,2.99E+11,3.11E+11,3.23E+11,3.31E+11,3.43E+11,
Perú,PER,Gasto de consumo final de los hogares (% del crecimiento anual),NE.CON.PRVT.KD.ZG,9.100679598,7.201453878,7.435397753,5.732561569,4.223314004,4.018387359,3.742859716,2.644249401,3.692483342,
Perú,PER,Gasto de consumo final de los hogares (US$ a precios constantes de 2010),NE.CON.PRVT.KD,91075714134,97634489682,1.05E+11,1.11E+11,1.16E+11,1.20E+11,1.25E+11,1.28E+11,1.33E+11,
Perú,PER,Gasto de consumo final de los hogares (UMN a precios actuales),NE.CON.PRVT.CN,2.57E+11,2.86E+11,3.16E+11,3.43E+11,3.68E+11,3.95E+11,4.21E+11,4.41E+11,4.65E+11,
Perú,PER,Gasto de consumo final de los hogares (US$ a precios actuales),NE.CON.PRVT.CD,91075714134,1.04E+11,1.20E+11,1.27E+11,1.30E+11,1.24E+11,1.25E+11,1.35E+11,1.42E+11,
Perú,PER,Gasto de consumo final del gobierno general (% del PIB),NE.CON.GOVT.ZS,10.52583592,10.36235147,10.87121234,11.50093091,12.40209038,12.96557338,13.1636888,13.2122752,13.10996707,
Perú,PER,Gasto de consumo final del gobierno general (UMN a precios constantes),NE.CON.GOVT.KN,40804000000,43817000000,47442000000,51019000000,54342000000,58712000000,61749000000,63759000000,65492000000,
Perú,PER,Gasto de consumo final del gobierno general (% del crecimiento anual),NE.CON.GOVT.KD.ZG,3.900998167,7.384079992,8.273044709,7.539732726,6.513259766,8.041662066,5.172707453,3.255113443,2.718047648,
Perú,PER,Gasto de consumo final del gobierno general (US$ a precios constantes de 2010),NE.CON.GOVT.KD,15528653853,16675302075,18054857271,19416145254,20680769230,22343846805,23499628634,24264568204,24924090730,
Perú,PER,Gasto de consumo final del gobierno general (UMN a precios actuales),NE.CON.GOVT.CN,43870000000,49019000000,55240000000,62514000000,70697000000,78366000000,85257000000,90899000000,95673000000,
Perú,PER,Gasto de consumo final del gobierno general (US$ a precios actuales),NE.CON.GOVT.CD,15528653853,17798554882,20943281771,23137051704,24902078197,24609345560,25260584872,27878852937,29110022516,
Perú,PER,Gasto militar (% del gasto del gobierno central),MS.MIL.XPND.ZS,6.982591842,6.976914596,7.293350609,7.58619553,7.032531501,7.726630518,6.195018627,5.868989904,5.565676774,
Perú,PER,Gasto militar (% del PIB),MS.MIL.XPND.GD.ZS,1.472169107,1.395418145,1.512065299,1.670261725,1.584863398,1.722036076,1.299739519,1.242135301,1.1871449,
Perú,PER,Gasto militar (UMN a precios actuales),MS.MIL.XPND.CN,6155783142,6486367731,7538188389,8931000411,9134836468,10547546054,8561577692,8704709755,8902300000,
Perú,PER,Military expenditure (current USD),MS.MIL.XPND.CD,2178945723,2355167834,2857983382,3305451871,3217579346,3312214570,2536072335,2665785313,2708912280,
Perú,PER,Personal de las fuerzas armadas (% del total de la fuerza laboral),MS.MIL.TOTL.TF.ZS,1.199342161,1.190556137,1.175323855,1.166158517,0.95418424,0.952757346,0.931295502,0.887097277,,
Perú,PER,"Personal de las fuerzas armadas, total",MS.MIL.TOTL.P1,192000,192000,192000,192000,158000,158000,158000,158000,,
Perú,PER,"Transferencias de armamento, importaciones (valores del indicador de tendencia del Instituto Internacional de Investigación para la Paz de Estocolmo) (SIPRI)",MS.MIL.MPRT.KD,46000000,63000000,10000000,22000000,152000000,212000000,222000000,64000000,92000000,
Perú,PER,Personas que usan Internet (% de la población),IT.NET.USER.ZS,34.77,36.01,38.2,39.2,40.2,40.85260091,45.46174069,48.72763146,52.54031017,
Perú,PER,Servidores de Internet seguros (por cada millón de personas),IT.NET.SECR.P6,10.36941506,14.79617601,24.77396049,29.28731043,37.55355661,46.33954666,72.52789495,218.5769966,257.3364007,384.6508767
Perú,PER,Servidores de Internet seguros,IT.NET.SECR,301,433,731,872,1130,1412,2243,6873,8232,12505
Perú,PER,Suscripciones a banda ancha fija (por cada 100 personas),IT.NET.BBND.P2,3.212462011,4.14076624,4.889668099,5.416849279,5.872502219,6.56189969,6.857530252,7.347014075,,
Perú,PER,Suscripciones a banda ancha fija,IT.NET.BBND,932503,1211767,1442784,1612812,1767057,1999459,2120762,2310217,,
Perú,PER,Suscripciones a telefonía fija (por cada 100 personas),IT.MLT.MAIN.P2,10.8857637,11.10719204,11.57522805,10.76743266,10.0781649,9.555053712,9.941346501,9.801573564,,
Perú,PER,Suscripciones a telefonía fija,IT.MLT.MAIN,3159884,3250444,3415478,3205894,3032556,2911495,3074464,3082036,,
Perú,PER,Suscripciones a telefonía celular móvil (por cada 100 personas),IT.CEL.SETS.P2,100.3013504,110.9248984,99.5976824,100.0648553,105.9476991,112.3563679,119.4241828,123.7597545,,
Perú,PER,Suscripciones a telefonía celular móvil,IT.CEL.SETS,29115149,32461415,29388077,29793297,31880043,34235810,36933161,38915386,,
Perú,PER,Tráfico marítimo de contenedores (TEU: unidades equivalentes a 20 pies),IS.SHP.GOOD.TU,1209267,1793418,2001700,2037609,2209617,2146665,2320000,2537801,2668000,
Perú,PER,Índice de conectividad de carga marítima (valor máximo en 2004= 100),IS.SHP.GCNW.XQ,23.23532381,28.5943603,30.13766862,32.22435924,31.85212926,31.90826555,32.60550335,37.68313513,39.39340393,38.90800495
Perú,PER,"Transporte aéreo, pasajeros transportados",IS.AIR.PSGR,7106025.293,8609620.354,10074855.61,12255937.76,12284677,13877662,15081755,16094150,17758527.27,
Perú,PER,"Transporte aéreo, carga (millones de toneladas-kilómetros)",IS.AIR.GOOD.MT.K1,83.58040261,107.179094,122.151244,334.8804857,295.3122654,329.5688173,276.1751,316.825703,313.2646412,
Perú,PER,"Transporte áreo, partidas de vuelos en todo el mundo de compañías registradas en el país",IS.AIR.DPRT,84408.11532,100131,106167,115817.3964,117800,129786,129880,130792,141025.363,
Perú,PER,"Calidad de infraestructura portuaria, WEF (1= muy precaria a 7= buen desarrollo y eficiencia conforme a estándares internacionales)",IQ.WEF.PORT.XQ,3.300291614,3.5,3.5,3.7,3.7,3.646103884,3.6,3.7,,
Perú,PER,"Gastos generales del régimen aduanero, WEF (1= muy ineficiente a 7= muy eficiente)",IQ.WEF.CUST.XQ,4.474425629,4.4,4.1,4.1,4,3.814398948,3.8,4,,
Perú,PER,Evaluación de los datos fuente de la capacidad estadística (escala 0 - 100),IQ.SCI.SRCE,60,60,60,80,100,80,80,80,60,60
Perú,PER,Evaluación de la periodicidad y puntualidad de la capacidad estadística (escala 0 - 100),IQ.SCI.PRDC,93.33333,93.33333,100,96.66666667,96.66666667,100,100,100,100,100
Perú,PER,Nivel general de la capacidad estadística (escala 0 - 100),IQ.SCI.OVRL,81.11111111,81.11111111,83.33333333,88.88888889,98.88888889,93.33333333,93.33333333,90,83.33333333,80
Perú,PER,Evaluación de la metodología de la capacidad estadística (escala 0 - 100),IQ.SCI.MTHD,90,90,90,90,100,100,100,90,90,80
Perú,PER,"Solicitudes de marca comercial, total",IP.TMK.TOTL,23120,24711,25295,25258,25258,26354,25577,26996,29972,
Perú,PER,"Solicitudes de marca comercial, personas residentes, por recuento",IP.TMK.RSCT,16337,,18089,17361,18448,19907,19356,21535,23644,
Perú,PER,"Solicitudes de marca comercial, residente directo",IP.TMK.RESD,14810,,16092,15535,16381,17596,17470,18923,21381,
Perú,PER,"Solicitudes de marca comercial, no residente directo",IP.TMK.NRES,8310,,9203,9723,8877,8758,8107,8073,8591,
Perú,PER,"Solicitudes de marca comercial, personas no residentes, por recuento",IP.TMK.NRCT,10035,,11464,12484,11979,12393,11352,11496,12935,
Perú,PER,"Solicitudes de patentes, residentes",IP.PAT.RESD,39,39,54,73,83,67,72,100,89,
Perú,PER,"Solicitudes de patentes, no residentes",IP.PAT.NRES,261,1129,1136,1193,1204,1182,1091,1119,1133,
Perú,PER,Artículos en publicaciones científicas y técnicas,IP.JRN.ARTC.SC,545.12,596.85,637.19,666.7,744.18,902.11,1064.63,1378.89,1629.88,
Perú,PER,"Solicitudes de diseño industrial, personas residentes, por recuento",IP.IDS.RSCT,124,86,101,133,104,131,102,92,134,
Perú,PER,"Solicitudes de diseño industrial, personas no residentes, por recuento",IP.IDS.NRCT,253,248,306,366,215,227,201,257,247,
Perú,PER,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,119800000,149500000,104500000,,715000000,4000000,100000000,,121400000,
Perú,PER,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,127000000,909000000,983000000,1506000000,619600000,6997000000,,415100000,215000000,
Perú,PER,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,1013000000,800400000,2080900000,2663700000,1641600000,1731350000,323900000,718500000,311200000,54000000
Perú,PER,Inversiones en agua y servicios sanitarios con participación privada (US$ a precios actuales),IE.PPI.WATR.CD,119800000,149500000,104500000,,715000000,4000000,100000000,,121400000,
Perú,PER,Inversión en transporte con participación privada (US$ a precios actuales),IE.PPI.TRAN.CD,127000000,909000000,983000000,1506000000,619600000,6997000000,18900000,415100000,215000000,
Perú,PER,Inversión en energía con participación privada (US$ a precios actuales),IE.PPI.ENGY.CD,1188100000,876900000,2080900000,2764700000,1641600000,1731350000,323900000,718500000,311200000,54000000
Perú,PER,Procedimientos para construir un depósito (Número),IC.WRH.PROC,21,21,19,19,19,19,19,19,19,19
Perú,PER,Tiempo necesario para construir un depósito (días),IC.WRH.DURS,182,182,167,167,167,167,167,137,137,137
Perú,PER,Tasa tributaria total (% de utilidades comerciales),IC.TAX.TOTL.CP.ZS,38.2,37.6,37.4,37.4,37.3,37.3,35.6,35.6,36.8,36.8
Perú,PER,Impuesto sobre utilidades (% de utilidades comerciales),IC.TAX.PRFT.CP.ZS,23.9,23.5,23.6,23.2,23.1,23.1,21.4,21.4,22.7,22.7
Perú,PER,Pago de impuestos (número),IC.TAX.PAYM,9,8,8,8,8,8,8,8,8,8
Perú,PER,Otros impuestos que pagan las empresas (% de las ganancias comerciales),IC.TAX.OTHR.CP.ZS,3.2,3.1,2.8,3.2,3.2,3.2,3.2,3.2,3.2,3.2
Perú,PER,Impuestos laborales y contribuciones (% de ganancias comerciales),IC.TAX.LABR.CP.ZS,11,11,11,11,11,11,11,11,11,11
Perú,PER,Tiempo para preparar y pagar impuestos (horas),IC.TAX.DURS,380,309,293,293,293,260,260,260,260,260
Perú,PER,"Procedimientos de inicio para inscribir una empresa, varones (número)",IC.REG.PROC.MA,9,8,8,8,8,8,8,8,8,8
Perú,PER,"Procedimientos de inicio para inscribir una empresa, mujeres (número)",IC.REG.PROC.FE,9,8,8,8,8,8,8,8,8,8
Perú,PER,Procedimientos iniciales para registrar una empresa (número),IC.REG.PROC,9,8,8,8,8,8,8,8,8,8
Perú,PER,"Tiempo necesario para iniciar un negocio, varones (días)",IC.REG.DURS.MA,42.5,41.5,41.5,41.5,41.5,41.5,41,41,26,26
Perú,PER,"Tiempo necesario para iniciar un negocio, mujeres (días)",IC.REG.DURS.FE,42.5,41.5,41.5,41.5,41.5,41.5,41,41,26,26
Perú,PER,Tiempo necesario para iniciar un negocio (días),IC.REG.DURS,42.5,41.5,41.5,41.5,41.5,41.5,41,41,26,26
Perú,PER,Costo de los procedimientos para establecer una empresa (% del INB per cápita),IC.REG.COST.PC.ZS,0,0,0,0,0,0,0,0,0,0
Perú,PER,"Costo de los procedimientos para el inicio de actividades comerciales, varones (% del INB per cápita)",IC.REG.COST.PC.MA.ZS,16.7,17.1,15.1,14.4,13.5,9.7,7.4,7.5,7.5,9.4
Perú,PER,"Costo de los procedimientos para el inicio de actividades comerciales, mujeres (% del INB per cápita)",IC.REG.COST.PC.FE.ZS,16.7,17.1,15.1,14.4,13.5,9.7,7.4,7.5,7.5,9.4
Perú,PER,Procedimientos para registrar una propiedad (número),IC.PRP.PROC,6,6,6,6,6,6,6,6,6,6
Perú,PER,Tiempo necesario para registrar una propiedad (días),IC.PRP.DURS,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5
Perú,PER,Tiempo necesario para hacer cumplir un contrato (días),IC.LGL.DURS,428,428,480,478,478,478,478,478,478,478
Perú,PER,Índice de fortaleza de los derechos legales (0 = débil a 12 = fuerte),IC.LGL.CRED.XQ,,,,7,7,7,7,7,7,7
Perú,PER,Tiempo para salir de la insolvencia (años),IC.ISV.DURS,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1
Perú,PER,Plazo para conseguir electricidad (das),IC.ELC.TIME,67,67,67,67,67,67,67,67,67,67
Perú,PER,Cobertura del registro público de crédito (% de adultos),IC.CRD.PUBL.ZS,25.5,28.5,31.2,31.7,33.5,35.2,37.4,37.4,38.2,39.4
Perú,PER,Cobertura de agencias de información privadas (% de adultos),IC.CRD.PRVT.ZS,33.3,36,42.5,41.5,100,100,100,100,100,100
Perú,PER,Índice de profundidad de la información crediticia (0=bajo a 8=alto),IC.CRD.INFO.XQ,,,,8,8,8,8,8,8,8
Perú,PER,Nuevas empresas registradas (número),IC.BUS.NREG,60260,71093,75282,74376,74586,79040,75397,77546,79346,
Perú,PER,Densidad de nuevas empresas (registros nuevos por cada 1.000 personas entre 15 y 64 años),IC.BUS.NDNS.ZS,3.259500015,3.801449612,3.976220425,3.878507838,3.839654354,4.015878777,3.731091422,3.746411074,3.751297123,
Perú,PER,Índice del grado de divulgación de información de las empresas (0=menos divulgación a 10=más divulgación),IC.BUS.DISC.XQ,8,8,9,9,9,9,9,9,9,9
Perú,PER,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,91.90875304,95.06865963,92.47164537,93.84717821,95.89902605,93.65998475,83.79807061,91.94437498,87.21646876,87.12525084
